CHEMICAL_NAME,CHEMICAL_ID_NUMBER,County-State,SITE_CITY,Public_CDR_SUBMISSIONS_SITE_NAME,is_rising,count
"Ethanol, 2-butoxy-",111-76-2,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Ethanol, 2-(2-methoxyethoxy)-",111-77-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Pentanedioic acid, 1,5-dimethyl ester",1119-40-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Ethanol, 2,2'-[1,2-ethanediylbis(oxy)]bis-",112-27-6,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"1,2-Ethanediamine, N1-(2-aminoethyl)-N2-[2-[(2-a minoethyl)amino]ethyl]-",112-57-2,brazoria-tx,FREEPORT,HUNTSMAN ETHYLENEAMINES PLANT,0,343
1-Propene,115-07-1,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
Nickel sulfide (Ni3S2),12035-72-2,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
1-Propene,115-07-1,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
1-Propene,115-07-1,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Benzene, C14-24-branched and linear alkyl derivs.",115733-08-9,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Benzene, 1,2,3,4,5,6-hexachloro-",118-74-1,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Phenol, 2,4-bis(1,1-dimethylpropyl)-",120-95-6,brazoria-tx,FREEPORT,SI GROUP INC,0,343
Ammonium chloride ((NH4)Cl),12125-02-9,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
"Acetic acid, butyl ester",123-86-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"1,3-Propanediol, 2,2-dimethyl-",126-30-7,brazoria-tx,FREEPORT,BASF CORP,0,343
"Acetic acid, potassium salt (1:1)",127-08-2,brazoria-tx,Freeport,Nalco Company,0,343
"Poly(oxy-1,2-ethanediyl), .alpha.-(4-nonylphenyl)-.omega.-hydroxy- , branched",127087-87-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Ethene, 1,1,2,2-tetrachloro-",127-18-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Ethene, 1,1,2,2-tetrachloro-",127-18-4,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Phenol, 2,6-bis(1,1-dimethylethyl)-",128-39-2,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"Benzenesulfonic acid, dimethyl-, sodium salt (1:1)",1300-72-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Cobalt oxide (Co2O3),1308-04-9,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Sodium hydroxide (Na(OH)),1310-73-2,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
Potassium hydroxide (K(OH)),1310-58-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Cobalt sulfide (CoS),1317-42-6,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Molybdenum oxide (MoO3),1313-27-5,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Sodium oxide (Na2O),1313-59-3,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Nickel oxide (NiO),1313-99-1,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Vanadium oxide (V2O5),1314-62-1,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Vanadium sulfide (V2S3),1315-03-3,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Molybdenum sulfide (MoS2),1317-33-5,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Hydrogen,1333-74-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Benzene, dimethyl-",1330-20-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Benzene, dimethyl-",1330-20-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Hydrogen,1333-74-0,brazoria-tx,FREEPORT,AIR LIQUIDE FREEPORT HPU PLANT,0,343
Ammonium hydroxide ((NH4)(OH)),1336-21-6,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Aluminum oxide (Al2O3),1344-28-1,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Titanium oxide (TiO2),13463-67-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Vanadate (VO31-), sodium (1:1)",13718-26-8,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
"Silane, trichloropropyl-",141-57-1,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"1-Propanamine, 3-(trimethoxysilyl)-",13822-56-5,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-, sodium salt (1:2)",139-33-3,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Glycine, N-[2-[bis(carboxymethyl)amino]ethyl]-N-( 2-hydroxyethyl)-, sodium salt (1:3)",139-89-9,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Glycine, N,N-bis[2-[ bis(carboxymethyl)amino]ethyl]-, sodium salt (1:5)",140-01-2,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
1-Piperazineethanamine,140-31-8,brazoria-tx,FREEPORT,HUNTSMAN ETHYLENEAMINES PLANT,0,343
"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",140-66-9,brazoria-tx,FREEPORT,SI GROUP INC,0,343
Heptane,142-82-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"2-Propenoic acid, butyl ester",141-32-2,brazoria-tx,FREEPORT,BASF CORP,0,343
Acetic acid ethyl ester,141-78-6,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Gallium, trimethyl-",1445-79-0,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Benzene, mono-C20-24-alkyl derivs.",156105-29-2,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Iron, [N-[2-[bis[(carboxy-. kappa.O)methyl]amino-.kappa.N]ethyl]-N-[ 2-(hydroxy-.kappa.O)et",17084-02-5,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Phenol, 2,6-bis(1,1-dimethylethyl)-4-(1-m ethylpropyl)-",17540-75-9,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"Phenol, 2-(1,1-dimethylethyl)-4,6-dimethyl-",1879-09-0,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-, ammonium salt (1:2)",20824-56-0,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Phenol, 4-dodecyl-, branched",210555-94-5,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-, ammonium salt (1:4)",22473-78-5,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Cyclotrisiloxane, 2,4,6-trimethyl-2,4,6-tris(3,3,3-t rifluoropropyl)-",2374-14-3,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"Phenol, 2,3,6-trimethyl-",2416-94-6,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"Phenol, nonyl-",25154-52-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Propanol, oxybis-",25265-71-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Propanoic acid, 2-methyl-, monoester with 2,2,4-trimethyl-1,3-pentanediol",25265-77-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Propanoic acid, 2-methyl-, monoester with 2,2,4-trimethyl-1,3-pentanediol",25265-77-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Silane, (3-chloropropyl)trimethoxy-",2530-87-2,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"Benzene, 1,3-diisocyanatomethyl-",26471-62-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Paraformaldehyde,30525-89-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Phenol, bis(1-methylpropyl)-",31291-60-8,brazoria-tx,FREEPORT,SI GROUP INC,0,343
"1-Propanaminium, 3-chloro-2-hydroxy-N,N,N-trimethyl-, chloride (1:1)",3327-22-8,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Carbonic acid, zinc salt (1:1)",3486-35-9,brazoria-tx,FREEPORT,CHEMICAL SPECIALTIES INC,0,343
"1-Propanaminium, 2,3-dihydroxy-N,N,N-trimethyl-, chloride (1:1)",34004-36-9,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Neodymium, tris[bis(2-ethylhexyl) phosphato-.kappa.O'',.kappa.O''']-",34416-92-7,brazoria-tx,FREEPORT,PERSTORP COATING FREEPORT PLANT,0,343
"3,16-Dioxa-8,9,10,11-tetrathia-4,15-d isilaoctadecane, 4,4,15,15-tetraethoxy-",40372-72-3,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"Oxirane, 2,2'-[oxybis[(methyl-2,1-e thanediyl)oxymethylene]]bis-",41638-13-5,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"1-Propanethiol, 3-(trimethoxysilyl)-",4420-74-0,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"1,3,5-Triazine-1,3,5(2H,4H,6H)-t riethanol",4719-04-4,brazoria-tx,Freeport,Nalco Company,0,343
Carbonic acid sodium salt (1:2),497-19-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Formaldehyde,50-00-0,brazoria-tx,ALVIN,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,0,343
2-Oxepanone,502-44-3,brazoria-tx,FREEPORT,BASF CORP,0,343
"Glycine, N,N-bis(carboxymethyl)-, sodium salt (1:3)",5064-31-3,brazoria-tx,ALVIN,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,0,343
"Silane, (3-chloropropyl)triethoxy-",5089-70-3,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"1,2,3-Propanetriol",56-81-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"3,14-Dioxa-8,9-dithia-4,13-d isilahexadecane, 4,4,13,13-tetraethoxy-",56706-10-6,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"1,2-Propanediol",57-55-6,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Carbonic acid, potassium salt (1:2)",584-08-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-, potassium salt (1:4)",5964-35-2,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-",60-00-4,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Phosphine, triphenyl-",603-35-0,brazoria-tx,Freeport,ShinEtsu Silicones of America,0,343
"Fatty acids, tall-oil",61790-12-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"1,6-Hexanediol",629-11-8,brazoria-tx,FREEPORT,BASF CORP,0,343
"Paraffin waxes and Hydrocarbon waxes, chloro",63449-39-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Glycine, N,N'-1,2-ethanediylbis[N-( carboxymethyl)-, sodium salt (1:4)",64-02-8,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
Ethanol,64-17-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Petroleum spirits,64475-85-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Naphtha (petroleum), heavy straight-run",64741-41-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Acetic acid,64-19-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Naphtha (petroleum), full-range straight-run",64741-42-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), straight-run middle",64741-44-2,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), straight-run middle",64741-44-2,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Residues (petroleum), atm. tower",64741-45-3,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), heavy catalytic cracked",64741-54-4,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Residues (petroleum), vacuum",64741-56-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Gas oils (petroleum), heavy vacuum",64741-57-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Gas oils (petroleum), light vacuum",64741-58-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), light catalytic cracked",64741-59-9,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Distillates (petroleum), light catalytic cracked",64741-59-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), intermediate catalytic cracked",64741-60-2,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), heavy catalytic cracked",64741-61-3,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Distillates (petroleum), heavy catalytic cracked",64741-61-3,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), light catalytic reformed",64741-63-5,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), full-range alkylate",64741-64-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), heavy alkylate",64741-65-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), light alkylate",64741-66-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), heavy catalytic reformed",64741-68-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), light thermal cracked",64741-74-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Coke (petroleum),64741-79-3,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Petroleum resins,64742-16-1,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Distillates (petroleum), hydrotreated middle",64742-46-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), hydrotreated light",64742-47-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Distillates (petroleum), hydrotreated light",64742-47-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Naphtha (petroleum), hydrotreated heavy",64742-48-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), hydrotreated light",64742-49-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Naphtha (petroleum), hydrotreated light",64742-49-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), hydrotreated heavy naphthenic",64742-52-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Distillates (petroleum), hydrotreated light naphthenic",64742-53-6,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Distillates (petroleum), hydrodesulfurized middle",64742-80-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Kerosine (petroleum), hydrodesulfurized",64742-81-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Gas oils (petroleum), hydrodesulfurized light vacuum",64742-87-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Solvent naphtha (petroleum), medium aliph.",64742-88-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Solvent naphtha (petroleum), medium aliph.",64742-88-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Solvent naphtha (petroleum), medium aliph.",64742-88-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Solvent naphtha (petroleum), heavy arom.",64742-94-5,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Methanol,67-56-1,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
2-Propanol,67-63-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
2-Propanone,67-64-1,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Poly(oxy-1,2-ethanediyl), .alpha.-[3-[1,3,3,3-tetramethyl-1-[ (trimethylsilyl)oxy]-1-d isil",67674-67-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Ethane, 1,1,1,2,2,2-hexachloro-",67-72-1,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Distillates (petroleum), heavy arom.",67891-79-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), light arom.",67891-80-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Formamide, N,N-dimethyl-",68-12-2,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Aromatic hydrocarbons, C9-17",68333-88-0,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Silicic acid (H2SiO3), sodium salt (1:2)",6834-92-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Distillates (petroleum), straight-run light",68410-05-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), light distillate hydrotreating process, low-boiling",68410-97-9,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Distillates (petroleum), light distillate hydrotreating process, low-boiling",68410-97-9,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Fuel gas,68476-26-6,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Hydrocarbons, C.gtoreq.5, C5-6-rich",68476-50-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Petroleum gases, liquefied",68476-85-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Distillates (petroleum), steam-cracked, C8-12 fraction",68477-54-3,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Gases (petroleum), hydrogen-rich",68477-97-4,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Residues (petroleum), heavy coker gas oil and vacuum gas oil",68478-17-1,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Gasoline, vapor-recovery",68514-15-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), light steam-cracked, isoprene-rich",68514-39-6,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Naphtha (petroleum), steam-cracked middle arom.",68516-20-1,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Gases (petroleum), acid, ethanolamine scrubber",68527-13-9,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Hydrocarbons, C1-4, debutanizer fraction",68527-19-5,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Naphtha (petroleum), full-range alkylate, butane-contg.",68527-27-5,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Alkanes, C12-14-iso-",68551-19-9,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Fuel oil, no. 6",68553-00-4,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Fuel oil, no. 6",68553-00-4,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Distillates (petroleum), thermal cracked naphtha and gas oil",68603-00-9,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Naphtha (petroleum), arom.-contg.",68603-08-7,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Gasoline, straight-run, topping-plant",68606-11-1,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Hydrocarbons, C3",68606-26-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Hydrocarbons, C3-5, butadiene purifn. by-product",68606-31-5,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Gases (petroleum), depropanizer bottoms fractionation off",68606-34-8,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Benzene, C6-12-alkyl derivs.",68608-80-0,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Benzene, C10-16-alkyl derivs.",68648-87-3,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Benzene, C14-30-alkyl derivs.",68855-24-3,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Distillates (petroleum), heavy straight-run",68915-96-8,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Hydrocarbons, C<10-linear",68920-07-0,brazoria-tx,ALVIN,HUNTSMAN CORP (PART),0,343
"Hydrocarbons, ethylene-manuf.-by-product distn. residues",68921-67-5,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Hydrocarbons, ethylene-manuf.-by-product distn. residues",68921-67-5,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Gases (petroleum), light steam-cracked, butadiene conc.",68955-28-2,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Distillates (petroleum), light thermal cracked, debutanized arom.",68955-29-3,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
"Naphtha (petroleum), catalytic reformed",68955-35-1,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
1-Propanol,71-23-8,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
1-Butanol,71-36-3,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
1-Butanol,71-36-3,brazoria-tx,FREEPORT,BASF CORP,0,343
Benzene,71-43-2,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Phenol, 2,4,6-tris(1,1-dimethylethyl)-",732-26-3,brazoria-tx,FREEPORT,SI GROUP INC,0,343
Iron,7439-89-6,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Molybdenum,7439-98-7,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Nickel,7440-02-0,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Cobalt,7440-48-4,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Ethane,74-84-0,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
Vanadium,7440-62-2,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Ethane,74-84-0,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Ethene,74-85-1,brazoria-tx,ALVIN,INEOS USA LLC - CHOCOLATE BAYOU PLANT,0,343
Ethene,74-85-1,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Hydrocyanic acid,74-90-8,brazoria-tx,ALVIN,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,0,343
Propane,74-98-6,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
Ethene,74-85-1,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
Propane,74-98-6,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
"Propane, 2-methyl-",75-28-5,brazoria-tx,OLD OCEAN,CHEVRON PHILLIPS CHEMICAL SWEENY COMPLEX,0,343
Ethanamine,75-04-7,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Propane, 2-methyl-",75-28-5,brazoria-tx,OLD OCEAN,CONOCOPHILLIPS SWEENY REFINERY,0,343
"Methane, dichloro-",75-09-2,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
"Methane, dichloro-",75-09-2,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Ethene, 1,1-dichloro-",75-35-4,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Oxirane, 2-methyl-",75-56-9,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Molybdate (MoO42-), sodium (1:2), (T-4)-",7631-95-0,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Hydrochloric acid,7647-01-0,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Phosphoric acid,7664-38-2,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Metallic alkyl alkoxide complex (PROVISIONAL),76358,brazoria-tx,Freeport,The Dow Chemical Company - Freeport,0,343
"Propanoic acid, 3-ethoxy-, ethyl ester",763-69-9,brazoria-tx,PEARLAND,SOLVENTS & CHEMICALS,0,343
Zinc chloride (ZnCl2),7646-85-7,brazoria-tx,FREEPORT,CHEMICAL SPECIALTIES INC,0,343
Ammonia,7664-41-7,brazoria-tx,ALVIN,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU PLANT,0,343
Ammonia,7664-41-7,brazoria-tx,FREEPORT,GULF CHEMICAL AND METALLURGICAL FREEPORT,0,343
Sulfuric acid,7664-93-9,brazoria-tx,FREEPORT,BASF CORP,0,343
