,Unnamed: 0_x,CNTYNAME,PSTL_CODE,YEAR,DATE,ELEVATION,UID,SITE,UNIQUE,LAT_DD83,LON_DD83,PUBLICATION,VISIT,EPA,STATE,COMID,PROTOCOL,PCTCLINOMETER,REALM,SURVEY_YRS,County-State,Unnamed: 0_y, FIPS,"Age-Adjusted Incidence Rate([rate note]) - cases per 100,000",Lower 95% Confidence Interval,Upper 95% Confidence Interval,CI*Rank([rank note]),Lower CI (CI*Rank),Upper CI (CI*Rank),Average Annual Count,Recent Trend,Recent 5-Year Trend ([trend note]) in Incidence Rates,Lower 95% Confidence Interval.1,Upper 95% Confidence Interval.1,is_rising
634,421.0,Eureka,NV,2018.0,7/18/2018,1436.67,2012945.0,NRS18_NV_10013,NRS_NV-10402,40.57471266,-116.4404649,3/24/2021,1,Region_09,NV,11207680.0,WADEABLE,100.0,WADEABLE,1819.0,eureka-nv,2753.0,32011.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
635,387.0,El Dorado,CA,2018.0,7/16/2018,1117.215,2012908.0,NRS18_CA_10021,NRS_CA-11009,38.7323225,-120.4784002,3/24/2021,1,Region_09,CA,20196232.0,WADEABLE,100.0,WADEABLE,1819.0,el dorado-ca,1779.0,6017.0,100.7,92.3,109.8,N/A ,2,47,106,stable,-0.1,-0.8,0.7,0
636,389.0,Jackson,KS,2018.0,7/16/2018,285.7,2012912.0,NRS18_KS_10125,NRS_KS-10274,39.47351275,-95.60137918,3/24/2021,1,Region_07,KS,1027010329.0,WADEABLE,0.0,WADEABLE,1819.0,jackson-ks,2847.0,20085.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
637,390.0,Bucks,PA,2018.0,7/17/2018,102.16,2012913.0,NRS18_PA_10035,NRS_PA-10116,40.36424226,-75.27294934,3/24/2021,1,Region_03,PA,4780831.0,WADEABLE,0.0,WADEABLE,1819.0,bucks-pa,964.0,42017.0,113.5,108.7,118.6,N/A ,24,58,418,falling,-5.6,-10,-1,0
638,406.0,Bucks,PA,2018.0,7/18/2018,10.2,2012929.0,NRS18_PA_10068,NRS_PA-10129,40.17119867,-74.8242077,3/24/2021,1,Region_03,PA,4480983.0,WADEABLE,0.0,WADEABLE,1819.0,bucks-pa,964.0,42017.0,113.5,108.7,118.6,N/A ,24,58,418,falling,-5.6,-10,-1,0
639,1339.0,Bucks,PA,2019.0,6/26/2019,2.745,2013914.0,NRS18_PA_10022,NRS_PA-10082,40.09951365,-74.86764777,3/24/2021,1,Region_03,PA,4481191.0,WADEABLE,0.0,WADEABLE,1819.0,bucks-pa,964.0,42017.0,113.5,108.7,118.6,N/A ,24,58,418,falling,-5.6,-10,-1,0
640,391.0,Marion,MS,2018.0,7/16/2018,82.58,2012914.0,NRS18_MS_10001,NRS_MS-10037,31.1972336,-89.69055436,3/24/2021,1,Region_04,MS,15701805.0,WADEABLE,0.0,WADEABLE,1819.0,marion-ms,1287.0,28091.0,108.5,85.8,135.2,N/A ,4,78,16,*,*,*,*,0
641,696.0,Marion,MS,2018.0,8/14/2018,82.58,2013248.0,NRS18_MS_10001,NRS_MS-10037,31.1972336,-89.69055436,3/24/2021,2,Region_04,MS,15701805.0,WADEABLE,0.0,WADEABLE,1819.0,marion-ms,1287.0,28091.0,108.5,85.8,135.2,N/A ,4,78,16,*,*,*,*,0
642,392.0,George,MS,2018.0,7/15/2018,9.825,2012915.0,NRS18_MS_10002,NRS_MS-10042,30.88339067,-88.77355185,3/24/2021,1,Region_04,MS,18121086.0,BOATABLE,0.0,BOATABLE,1819.0,george-ms,2142.0,28039.0,93.5,72.5,118.7,N/A ,9,80,14,*,*,*,*,0
643,681.0,George,MS,2018.0,8/13/2018,9.825,2013233.0,NRS18_MS_10002,NRS_MS-10042,30.88339067,-88.77355185,3/24/2021,2,Region_04,MS,18121086.0,BOATABLE,0.0,BOATABLE,1819.0,george-ms,2142.0,28039.0,93.5,72.5,118.7,N/A ,9,80,14,*,*,*,*,0
644,393.0,Dawes,NE,2018.0,7/17/2018,1191.615,2012916.0,NRS18_NE_10008,NRS_NE-10023,42.44906505,-102.9989588,3/24/2021,1,Region_07,NE,16056306.0,WADEABLE,0.0,WADEABLE,1819.0,dawes-ne,2717.0,31045.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
645,412.0,Dawes,NE,2018.0,7/18/2018,933.43,2012936.0,NRS18_NE_10049,NRS_NE-10178,42.9772581,-102.8460361,3/24/2021,1,Region_07,NE,16101871.0,WADEABLE,0.0,WADEABLE,1819.0,dawes-ne,2717.0,31045.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
646,430.0,Dawes,NE,2018.0,7/19/2018,945.47,2012956.0,NRS18_NE_10046,NRS_NE-10175,42.94926241,-102.9025938,3/24/2021,1,Region_07,NE,16102069.0,BOATABLE,0.0,BOATABLE,1819.0,dawes-ne,2717.0,31045.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
647,398.0,Chautauqua,NY,2018.0,7/17/2018,398.55,2012921.0,NRS18_NY_10007,NRS_NY-10077,42.1154688,-79.26636795,3/24/2021,1,Region_02,NY,15445207.0,BOATABLE,0.0,BOATABLE,1819.0,chautauqua-ny,322.0,36013.0,129.5,117.8,142,N/A ,1,47,92,rising,2,1.1,2.8,1
648,399.0,Marshall,IN,2018.0,7/17/2018,246.33,2012922.0,NRS18_IN_10347,NRS_IN-10104,41.44904384,-86.13924699,3/24/2021,1,Region_05,IN,13433337.0,WADEABLE,0.0,WADEABLE,1819.0,marshall-in,2283.0,18099.0,89.8,74.2,107.5,N/A ,19,91,24,stable,-1,-3.1,1.2,0
649,417.0,Marshall,IN,2018.0,7/18/2018,230.95,2012941.0,NRS18_IN_10021,NRS_IN-10084,41.26530421,-86.3162501,3/24/2021,1,Region_05,IN,13434343.0,WADEABLE,0.0,WADEABLE,1819.0,marshall-in,2283.0,18099.0,89.8,74.2,107.5,N/A ,19,91,24,stable,-1,-3.1,1.2,0
650,429.0,Marshall,IN,2018.0,7/19/2018,240.04,2012954.0,NRS18_IN_10008,NRS_IN-10055,41.37190086,-86.18941505,3/24/2021,1,Region_05,IN,13433627.0,WADEABLE,0.0,WADEABLE,1819.0,marshall-in,2283.0,18099.0,89.8,74.2,107.5,N/A ,19,91,24,stable,-1,-3.1,1.2,0
651,582.0,Marshall,IN,2018.0,8/2/2018,240.04,2013127.0,NRS18_IN_10008,NRS_IN-10055,41.37190086,-86.18941505,3/24/2021,2,Region_05,IN,13433627.0,WADEABLE,0.0,WADEABLE,1819.0,marshall-in,2283.0,18099.0,89.8,74.2,107.5,N/A ,19,91,24,stable,-1,-3.1,1.2,0
652,400.0,Montezuma,CO,2018.0,7/16/2018,2130.09,2012923.0,NRS18_CO_10825,NRS_CO-10479,37.35076028,-108.2957365,3/24/2021,1,Region_08,CO,16963139.0,WADEABLE,0.0,WADEABLE,1819.0,montezuma-co,2573.0,8083.0,67.9,49.7,90.6,N/A ,17,44,9,stable,-0.4,-3.3,2.5,0
653,401.0,Daggett,UT,2018.0,7/17/2018,1667.83,2012924.0,NRS18_UT_10434,NRS_UT-10387,40.88753301,-109.2213686,3/24/2021,1,Region_08,UT,10041066.0,BOATABLE,0.0,BOATABLE,1819.0,daggett-ut,2714.0,49009.0,* ,*, *,* , * , *,3 or fewer,*,*,*,*,0
654,402.0,Cleburne,AR,2018.0,7/17/2018,80.395,2012925.0,NRS18_AR_10016,NRS_AR-10213,35.51034155,-91.92887006,3/24/2021,1,Region_06,AR,11774983.0,BOATABLE,0.0,BOATABLE,1819.0,cleburne-ar,265.0,5023.0,131.5,104.6,163.1,N/A ,1,65,17,stable,7.9,-3,20,0
655,403.0,Spink,SD,2018.0,7/17/2018,391.88,2012926.0,NRS18_SD_10010,NRS_SD-10292,45.00143758,-98.63765836,3/24/2021,1,Region_08,SD,12556972.0,WADEABLE,0.0,WADEABLE,1819.0,spink-sd,736.0,46115.0,117.8,69.3,185.6,N/A ,1,26,4,stable,3.1,-2.4,8.8,0
656,422.0,Spink,SD,2018.0,7/18/2018,379.875,2012946.0,NRS18_SD_10015,NRS_SD-10419,44.68488495,-98.29676552,3/24/2021,1,Region_08,SD,12695420.0,WADEABLE,0.0,WADEABLE,1819.0,spink-sd,736.0,46115.0,117.8,69.3,185.6,N/A ,1,26,4,stable,3.1,-2.4,8.8,0
657,409.0,Williamson,TX,2018.0,7/17/2018,281.215,2012932.0,NRS18_TX_10005,NRS_TX-10145,30.65449693,-97.92735606,3/24/2021,1,Region_06,TX,5670977.0,WADEABLE,0.0,WADEABLE,1819.0,williamson-tx,1545.0,48491.0,104.6,100.2,109.2,N/A ,41,110,417,stable,-0.1,-0.7,0.5,0
658,410.0,Montgomery,MD,2018.0,7/18/2018,55.365,2012934.0,NRS18_MD_10002,NRS_MD-10020,39.06636869,-77.38957869,3/24/2021,1,Region_03,MD,4507500.0,BOATABLE,0.0,BOATABLE,1819.0,montgomery-md,1897.0,24031.0,98.4,95.1,101.8,N/A ,17,23,659,stable,-0.2,-0.7,0.3,0
659,653.0,Montgomery,MD,2018.0,8/9/2018,53.31,2013204.0,NRS18_MD_10014,NRS_MD-10078,38.99003699,-77.15981221,3/24/2021,1,Region_03,MD,4508558.0,WADEABLE,0.0,WADEABLE,1819.0,montgomery-md,1897.0,24031.0,98.4,95.1,101.8,N/A ,17,23,659,stable,-0.2,-0.7,0.3,0
660,878.0,Montgomery,MD,2018.0,9/6/2018,55.365,2013436.0,NRS18_MD_10002,NRS_MD-10020,39.06636869,-77.38957869,3/24/2021,2,Region_03,MD,4507500.0,BOATABLE,0.0,BOATABLE,1819.0,montgomery-md,1897.0,24031.0,98.4,95.1,101.8,N/A ,17,23,659,stable,-0.2,-0.7,0.3,0
661,413.0,Duval,FL,2018.0,7/17/2018,15.94,2012937.0,NRS18_FL_10035,NRS_FL-10196,30.23882165,-81.7897025,3/24/2021,1,Region_04,FL,16658683.0,WADEABLE,0.0,WADEABLE,1819.0,duval-fl,560.0,12031.0,121.8,117.7,125.9,N/A ,8,29,709,stable,0.1,-0.5,0.8,0
662,414.0,Pope,IL,2018.0,7/18/2018,120.96,2012938.0,NRS18_IL_10016,NRS_IL-10103,37.57780988,-88.65127462,3/24/2021,1,Region_05,IL,10147339.0,WADEABLE,0.0,WADEABLE,1819.0,pope-il,31.0,17151.0,164.4,94.7,267.7,N/A ,1,95,3,*,*,*,*,0
663,627.0,Pope,IL,2018.0,8/7/2018,99.36,2013178.0,NRS18_IL_10031,NRS_IL-10125,37.25601672,-88.5102815,3/24/2021,1,Region_05,IL,11869522.0,BOATABLE,0.0,BOATABLE,1819.0,pope-il,31.0,17151.0,164.4,94.7,267.7,N/A ,1,95,3,*,*,*,*,0
664,662.0,Pope,IL,2018.0,8/9/2018,99.36,2013213.0,NRS18_IL_10037,NRS_IL-10131,37.26199019,-88.51406065,3/24/2021,1,Region_05,IL,11869498.0,BOATABLE,0.0,BOATABLE,1819.0,pope-il,31.0,17151.0,164.4,94.7,267.7,N/A ,1,95,3,*,*,*,*,0
665,416.0,Oconee,SC,2018.0,7/18/2018,301.86,2012940.0,NRS18_SC_10479,NRS_SC-10099,34.84915278,-83.05363505,3/24/2021,1,Region_04,SC,11750511.0,WADEABLE,0.0,WADEABLE,1819.0,oconee-sc,1263.0,45073.0,108.8,95,124.1,N/A ,2,40,45,stable,-0.2,-1.9,1.6,0
666,418.0,Onondaga,NY,2018.0,7/18/2018,112.08,2012942.0,NRS18_NY_10019,NRS_NY-10055,43.13766757,-76.29550634,3/24/2021,1,Region_02,NY,21975043.0,BOATABLE,0.0,BOATABLE,1819.0,onondaga-ny,916.0,36067.0,114.2,108.5,120.2,N/A ,22,53,307,stable,-0.5,-2.4,1.3,0
667,420.0,Poinsett,AR,2018.0,7/18/2018,70.68,2012944.0,NRS18_AR_10039,NRS_AR-10229,35.62876324,-90.9851249,3/24/2021,1,Region_06,AR,9273316.0,WADEABLE,0.0,WADEABLE,1819.0,poinsett-ar,1745.0,5111.0,101.2,78.8,128,N/A ,7,72,14,stable,-0.6,-3.1,2.1,0
668,423.0,Washington,OR,2018.0,7/18/2018,37.28,2012947.0,NRS18_OR_10059,NRS_OR-10584,45.46216562,-122.9432564,3/24/2021,1,Region_10,OR,23804878.0,BOATABLE,0.0,BOATABLE,1819.0,washington-or,1764.0,41067.0,101,96.6,105.5,N/A ,7,23,407,stable,0.6,-0.1,1.3,0
669,424.0,Madison,NY,2018.0,7/19/2018,112.61,2012948.0,NRS18_NY_10061,NRS_NY-10170,43.16656562,-75.97636262,3/24/2021,1,Region_02,NY,22023602.0,BOATABLE,0.0,BOATABLE,1819.0,madison-ny,1034.0,36053.0,112.4,97.9,128.4,N/A ,5,59,44,stable,0.8,-0.5,2.1,0
670,425.0,Ionia,MI,2018.0,7/19/2018,227.91,2012949.0,NRS18_MI_10531,NRS_MI-10166,42.92392471,-84.98954692,3/24/2021,1,Region_05,MI,9006577.0,WADEABLE,0.0,WADEABLE,1819.0,ionia-mi,1645.0,26067.0,103,89.4,117.9,N/A ,9,76,42,stable,1.4,0,2.9,0
671,1930.0,Ionia,MI,2019.0,8/29/2019,220.935,2014546.0,NRS18_MI_10011,NRS_MI-10056,42.82315921,-84.93878071,3/24/2021,1,Region_05,MI,12242722.0,BOATABLE,0.0,BOATABLE,1819.0,ionia-mi,1645.0,26067.0,103,89.4,117.9,N/A ,9,76,42,stable,1.4,0,2.9,0
672,2049.0,Ionia,MI,2019.0,9/17/2019,215.99,2014665.0,NRS18_MI_10054,NRS_MI-10153,42.85931554,-84.91912977,3/24/2021,1,Region_05,MI,12242692.0,BOATABLE,0.0,BOATABLE,1819.0,ionia-mi,1645.0,26067.0,103,89.4,117.9,N/A ,9,76,42,stable,1.4,0,2.9,0
673,426.0,Morgan,WV,2018.0,7/18/2018,130.6,2012950.0,NRS18_WV_RF002,NRS_WV-10047,39.61255,-78.29421,3/24/2021,1,Region_03,WV,8436674.0,BOATABLE,0.0,BOATABLE,1819.0,morgan-wv,1313.0,54065.0,108.1,80.4,142.3,N/A ,9,54,10,stable,1.2,-1.4,3.9,0
674,427.0,Frederick,MD,2018.0,7/19/2018,66.9,2012952.0,NRS18_MD_10010,NRS_MD-10053,39.3151199,-77.65539854,3/24/2021,1,Region_03,MD,4507314.0,BOATABLE,0.0,BOATABLE,1819.0,frederick-md,863.0,24021.0,115.4,108.1,123.1,N/A ,4,18,186,stable,-0.5,-1.4,0.4,0
675,1297.0,Frederick,MD,2019.0,6/24/2019,61.59,2013868.0,NRS18_MD_11081,NRS_MD-10097,39.26544769,-77.53817853,3/24/2021,1,Region_03,MD,4507352.0,BOATABLE,0.0,BOATABLE,1819.0,frederick-md,863.0,24021.0,115.4,108.1,123.1,N/A ,4,18,186,stable,-0.5,-1.4,0.4,0
676,2023.0,Frederick,MD,2019.0,9/12/2019,76.59,2014639.0,NRS18_MD_10018,NRS_MD-10082,39.46356445,-77.3875051,3/24/2021,1,Region_03,MD,8449994.0,BOATABLE,0.0,BOATABLE,1819.0,frederick-md,863.0,24021.0,115.4,108.1,123.1,N/A ,4,18,186,stable,-0.5,-1.4,0.4,0
677,428.0,Utah,UT,2018.0,7/19/2018,1558.475,2012953.0,NRS18_UT_10014,NRS_UT-10329,40.05732215,-111.4551488,3/24/2021,1,Region_08,UT,10349320.0,WADEABLE,0.0,WADEABLE,1819.0,utah-ut,1333.0,49049.0,107.7,102.9,112.8,N/A ,5,17,398,rising,1.8,1.6,2.1,1
678,432.0,Chester,TN,2018.0,7/19/2018,118.055,2012961.0,NRS18_TN_10005,NRS_TN-10075,35.5001172,-88.63773224,3/24/2021,1,Region_04,TN,14239406.0,WADEABLE,0.0,WADEABLE,1819.0,chester-tn,694.0,47023.0,118.6,89.9,153.3,N/A ,1,90,12,stable,0.6,-2.2,3.5,0
679,433.0,Edgefield,SC,2018.0,7/19/2018,91.16,2012962.0,NRS18_SC_10010,NRS_SC-10052,33.89573007,-82.01937973,3/24/2021,1,Region_04,SC,11729782.0,WADEABLE,0.0,WADEABLE,1819.0,edgefield-sc,2463.0,45037.0,81,62.8,103,N/A ,10,46,14,stable,0,-2.5,2.6,0
680,434.0,Mesa,CO,2018.0,7/18/2018,1343.41,2012963.0,NRS18_CO_10014,NRS_CO-10325,39.18629226,-108.9047683,3/24/2021,1,Region_08,CO,3179466.0,BOATABLE,0.0,BOATABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
681,440.0,Mesa,CO,2018.0,7/17/2018,1443.69,2012969.0,NRS18_CO_10374,NRS_CO-10451,39.28594399,-108.8335784,3/24/2021,1,Region_08,CO,3177592.0,WADEABLE,0.0,WADEABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
682,449.0,Mesa,CO,2018.0,7/20/2018,1437.085,2012978.0,NRS18_CO_10002,NRS_CO-10224,38.86531332,-108.398139,3/24/2021,1,Region_08,CO,3232663.0,BOATABLE,0.0,BOATABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
683,456.0,Mesa,CO,2018.0,7/18/2018,2517.685,2012985.0,NRS18_CO_10013,NRS_CO-10314,39.16391811,-107.8062132,3/24/2021,1,Region_08,CO,3180892.0,WADEABLE,0.0,WADEABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
684,468.0,Mesa,CO,2018.0,7/23/2018,1418.52,2013000.0,NRS18_CO_10071,NRS_CO-10329,39.07383476,-108.4197432,3/24/2021,1,Region_08,CO,3179700.0,BOATABLE,0.0,BOATABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
685,493.0,Mesa,CO,2018.0,7/24/2018,1383.89,2013027.0,NRS18_CO_11278,NRS_CO-10492,38.7136427,-109.0093362,3/24/2021,1,Region_08,CO,18369656.0,WADEABLE,0.0,WADEABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
686,631.0,Mesa,CO,2018.0,8/7/2018,2517.685,2013182.0,NRS18_CO_10013,NRS_CO-10314,39.16391811,-107.8062132,3/24/2021,2,Region_08,CO,3180892.0,WADEABLE,0.0,WADEABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
687,674.0,Mesa,CO,2018.0,8/9/2018,1437.085,2013226.0,NRS18_CO_10002,NRS_CO-10224,38.86531332,-108.398139,3/24/2021,2,Region_08,CO,3232663.0,BOATABLE,0.0,BOATABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
688,686.0,Mesa,CO,2018.0,8/10/2018,1343.41,2013238.0,NRS18_CO_10014,NRS_CO-10325,39.18629226,-108.9047683,3/24/2021,2,Region_08,CO,3179466.0,BOATABLE,0.0,BOATABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
689,693.0,Mesa,CO,2018.0,8/9/2018,2587.92,2013245.0,NRS18_CO_10034,NRS_CO-10370,39.11368591,-107.9785352,3/24/2021,1,Region_08,CO,3181222.0,WADEABLE,0.0,WADEABLE,1819.0,mesa-co,2083.0,8077.0,94.8,85.7,104.6,N/A ,7,34,80,stable,-0.2,-1.5,1.1,0
690,435.0,Pulaski,IN,2018.0,7/20/2018,210.59,2012964.0,NRS18_IN_10025,NRS_IN-10088,41.07074511,-86.6206737,3/24/2021,1,Region_05,IN,18488450.0,WADEABLE,0.0,WADEABLE,1819.0,pulaski-in,905.0,18131.0,114.4,81.6,155.8,N/A ,1,91,8,stable,-1.1,-3.7,1.7,0
691,438.0,Eagle,CO,2018.0,7/19/2018,3276.825,2012967.0,NRS18_CO_10003,NRS_CO-10226,39.36936448,-106.4524344,3/24/2021,1,Region_08,CO,1321066.0,WADEABLE,0.0,WADEABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
692,439.0,Eagle,CO,2018.0,7/19/2018,2764.655,2012968.0,NRS18_CO_10068,NRS_CO-10322,39.42575934,-106.4124235,3/24/2021,1,Region_08,CO,1320886.0,WADEABLE,0.0,WADEABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
693,451.0,Eagle,CO,2018.0,7/22/2018,1885.48,2012980.0,NRS18_CO_11124,NRS_CO-10486,39.64405982,-107.0192684,3/24/2021,1,Region_08,CO,1318658.0,BOATABLE,0.0,BOATABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
694,675.0,Eagle,CO,2018.0,8/10/2018,3276.825,2013227.0,NRS18_CO_10003,NRS_CO-10226,39.36936448,-106.4524344,3/24/2021,2,Region_08,CO,1321066.0,WADEABLE,0.0,WADEABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
695,1978.0,Eagle,CO,2019.0,9/9/2019,2458.71,2014594.0,NRS18_CO_RF018,NRS_CO-10510,39.565669,-106.399405,3/24/2021,1,Region_08,CO,1319660.0,WADEABLE,0.0,WADEABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
696,1996.0,Eagle,CO,2019.0,9/10/2019,3147.41,2014612.0,NRS18_CO_RF019,NRS_CO-10511,39.3658,-106.45122,3/24/2021,1,Region_08,CO,1321066.0,WADEABLE,0.0,WADEABLE,1819.0,eagle-co,2408.0,8037.0,84.1,71.7,98,N/A ,10,41,33,stable,0,-1.7,1.7,0
697,441.0,Cache,UT,2018.0,7/20/2018,1348.25,2012970.0,NRS18_UT_10044,NRS_UT-10377,41.70397345,-111.9194458,3/24/2021,1,Region_08,UT,664578.0,WADEABLE,0.0,WADEABLE,1819.0,cache-ut,706.0,49005.0,118.4,106.9,130.7,N/A ,1,14,84,rising,1.6,0.6,2.6,1
698,442.0,Humboldt,NV,2018.0,7/19/2018,1331.29,2012971.0,NRS18_NV_10006,NRS_NV-10328,41.00564807,-117.3393376,3/24/2021,1,Region_09,NV,11198470.0,WADEABLE,100.0,WADEABLE,1819.0,humboldt-nv,2838.0,32013.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
699,1627.0,Humboldt,NV,2019.0,7/29/2019,1914.2,2014231.0,NRS18_NV_10192,NRS_NV-10484,41.46657643,-117.7079796,3/24/2021,1,Region_09,NV,11853437.0,WADEABLE,100.0,WADEABLE,1819.0,humboldt-nv,2838.0,32013.0,data not available ,data not available, data not available,N/A , N/A , N/A,data not available,data not available,data not available,data not available,data not available,0
700,443.0,Lancaster,SC,2018.0,7/20/2018,145.16,2012972.0,NRS18_SC_10004,NRS_SC-10046,34.826529,-80.8152635,3/24/2021,1,Region_04,SC,9734096.0,WADEABLE,0.0,WADEABLE,1819.0,lancaster-sc,2006.0,45057.0,96.2,85.1,108.4,N/A ,9,45,54,stable,0,-1.3,1.2,0
701,444.0,Shelby,TN,2018.0,7/20/2018,82.46,2012973.0,NRS18_TN_10011,NRS_TN-10118,35.07117788,-89.85614426,3/24/2021,1,Region_04,TN,14199409.0,WADEABLE,0.0,WADEABLE,1819.0,shelby-tn,1612.0,47157.0,103.4,99.7,107.2,N/A ,44,76,591,stable,-0.6,-1.9,0.6,0
702,445.0,Craighead,AR,2018.0,7/20/2018,77.32,2012974.0,NRS18_AR_10046,NRS_AR-10236,35.86551219,-90.84473388,3/24/2021,1,Region_06,AR,9273060.0,WADEABLE,0.0,WADEABLE,1819.0,craighead-ar,476.0,5031.0,124.2,112.2,137.1,N/A ,5,47,80,stable,1.4,-0.2,3.1,0
703,446.0,Randolph,AR,2018.0,7/19/2018,85.73,2012975.0,NRS18_AR_10022,NRS_AR-10223,36.35540034,-90.95286554,3/24/2021,1,Region_06,AR,7546559.0,BOATABLE,0.0,BOATABLE,1819.0,randolph-ar,154.0,5121.0,139.2,107.7,176.7,N/A ,1,61,13,rising,3.9,1,7,1
704,448.0,Jackson,IL,2018.0,8/6/2018,117.42,2012977.0,NRS18_IL_10019,NRS_IL-10079,37.95013209,-89.42697576,3/24/2021,1,Region_05,IL,13785376.0,WADEABLE,0.0,WADEABLE,1819.0,jackson-il,1660.0,17077.0,102.7,86.7,120.6,N/A ,17,93,31,stable,0.4,-1.1,1.9,0
705,677.0,Jackson,IL,2018.0,8/12/2018,106.88,2013229.0,NRS18_IL_11563,NRS_IL-10155,37.80198308,-89.23035608,3/24/2021,1,Region_05,IL,13786620.0,BOATABLE,0.0,BOATABLE,1819.0,jackson-il,1660.0,17077.0,102.7,86.7,120.6,N/A ,17,93,31,stable,0.4,-1.1,1.9,0
706,450.0,Clay,AR,2018.0,7/22/2018,81.07,2012979.0,NRS18_AR_10024,NRS_AR-10225,36.42940821,-90.75765669,3/24/2021,1,Region_06,AR,7525079.0,BOATABLE,0.0,BOATABLE,1819.0,clay-ar,176.0,5021.0,136.6,102.7,178,N/A ,1,67,11,stable,3.2,-0.7,7.3,0
707,462.0,Clay,AR,2018.0,7/23/2018,91.76,2012991.0,NRS18_AR_10021,NRS_AR-10222,36.43411563,-90.34879978,3/24/2021,1,Region_06,AR,9269312.0,WADEABLE,0.0,WADEABLE,1819.0,clay-ar,176.0,5021.0,136.6,102.7,178,N/A ,1,67,11,stable,3.2,-0.7,7.3,0
708,452.0,Plymouth,MA,2018.0,7/22/2018,17.78,2012981.0,NRS18_MA_10185,NRS_MA-10108,42.01910761,-70.97145746,3/24/2021,1,Region_01,MA,6124007.0,WADEABLE,0.0,WADEABLE,1819.0,plymouth-ma,1151.0,25023.0,110.6,105.3,116,N/A ,1,9,343,falling,-5.1,-9.2,-0.8,0
709,490.0,Plymouth,MA,2018.0,7/25/2018,34.835,2013024.0,NRS18_MA_10007,NRS_MA-10086,42.14235046,-70.89254964,3/24/2021,1,Region_01,MA,5876091.0,WADEABLE,0.0,WADEABLE,1819.0,plymouth-ma,1151.0,25023.0,110.6,105.3,116,N/A ,1,9,343,falling,-5.1,-9.2,-0.8,0
710,586.0,Plymouth,MA,2018.0,8/2/2018,20.71,2013131.0,NRS18_MA_10011,NRS_MA-10094,41.8455303,-70.61924261,3/24/2021,1,Region_01,MA,5878585.0,WADEABLE,0.0,WADEABLE,1819.0,plymouth-ma,1151.0,25023.0,110.6,105.3,116,N/A ,1,9,343,falling,-5.1,-9.2,-0.8,0
711,1859.0,Plymouth,MA,2019.0,8/21/2019,6.64,2014475.0,NRS18_MA_10002,NRS_MA-10049,41.96178825,-70.91978517,3/24/2021,1,Region_01,MA,6126589.0,BOATABLE,0.0,BOATABLE,1819.0,plymouth-ma,1151.0,25023.0,110.6,105.3,116,N/A ,1,9,343,falling,-5.1,-9.2,-0.8,0
712,2075.0,Plymouth,MA,2019.0,9/20/2019,6.64,2014691.0,NRS18_MA_10002,NRS_MA-10049,41.96178825,-70.91978517,3/24/2021,2,Region_01,MA,6126589.0,BOATABLE,0.0,BOATABLE,1819.0,plymouth-ma,1151.0,25023.0,110.6,105.3,116,N/A ,1,9,343,falling,-5.1,-9.2,-0.8,0
